Transcript stable ID	HGNC symbol
ENST00000373758	REEP3
ENST00000634963	REEP3
ENST00000450434	TRIM73
ENST00000463766	TRIM73
ENST00000430211	TRIM73
ENST00000437796	TRIM73
ENST00000483979	TRIM73
ENST00000323819	TRIM73
ENST00000447409	TRIM73
ENST00000371947	RNLS
ENST00000331772	RNLS
ENST00000466945	RNLS
ENST00000481793	RNLS
ENST00000437752	RNLS
ENST00000356443	MYOM1
ENST00000400569	MYOM1
ENST00000261606	MYOM1
ENST00000581804	MYOM1
ENST00000581075	MYOM1
ENST00000582016	MYOM1
ENST00000577294	MYOM1
ENST00000358993	SPANXC
ENST00000377798	POLR1E
ENST00000442009	POLR1E
ENST00000377792	POLR1E
ENST00000475285	ARHGAP19-SLIT1
ENST00000479633	ARHGAP19-SLIT1
ENST00000257829	NAT10
ENST00000532503	NAT10
ENST00000531159	NAT10
ENST00000531723	NAT10
ENST00000529523	NAT10
ENST00000527971	NAT10
ENST00000530017	NAT10
ENST00000532555	NAT10
ENST00000534509	NAT10
ENST00000615292	NAT10
ENST00000372582	IL1RAPL2
ENST00000485671	IL1RAPL2
ENST00000344799	IL1RAPL2
ENST00000222005	CDC37
ENST00000591248	CDC37
ENST00000589625	CDC37
ENST00000589331	CDC37
ENST00000590632	CDC37
ENST00000589629	CDC37
ENST00000593124	CDC37
ENST00000589755	CDC37
ENST00000588498	CDC37
ENST00000588869	CDC37
ENST00000554851	POLE2
ENST00000556937	POLE2
ENST00000216367	POLE2
ENST00000554671	POLE2
ENST00000555724	POLE2
ENST00000539565	POLE2
ENST00000556584	POLE2
ENST00000554377	POLE2
ENST00000554396	POLE2
ENST00000553850	POLE2
ENST00000553805	POLE2
ENST00000461953	SUN3
ENST00000473723	SUN3
ENST00000453071	SUN3
ENST00000297325	SUN3
ENST00000412371	SUN3
ENST00000395572	SUN3
ENST00000449896	SUN3
ENST00000438771	SUN3
ENST00000412142	SUN3
ENST00000453192	SUN3
ENST00000609683	ZNF438
ENST00000331737	ZNF438
ENST00000361310	ZNF438
ENST00000538351	ZNF438
ENST00000375311	ZNF438
ENST00000413025	ZNF438
ENST00000436087	ZNF438
ENST00000452305	ZNF438
ENST00000442986	ZNF438
ENST00000370493	SPANXN1
ENST00000370277	CETN2
ENST00000493482	CETN2
ENST00000261714	BLMH
ENST00000578795	BLMH
ENST00000578090	BLMH
ENST00000577623	BLMH
ENST00000579957	BLMH
ENST00000581037	BLMH
ENST00000577306	BLMH
ENST00000584603	BLMH
ENST00000582669	BLMH
ENST00000579325	BLMH
ENST00000580709	BLMH
ENST00000577290	BLMH
ENST00000582749	BLMH
ENST00000307296	PDCD6IP
ENST00000648706	PDCD6IP
ENST00000435909	PDCD6IP
ENST00000430877	PDCD6IP
ENST00000413073	PDCD6IP
ENST00000477798	PDCD6IP
ENST00000498147	PDCD6IP
ENST00000484478	PDCD6IP
ENST00000494810	PDCD6IP
ENST00000459659	PDCD6IP
ENST00000412887	PDCD6IP
ENST00000482561	PDCD6IP
ENST00000487821	PDCD6IP
ENST00000465122	PDCD6IP
ENST00000495235	PDCD6IP
ENST00000489869	PDCD6IP
ENST00000473593	PDCD6IP
ENST00000457054	PDCD6IP
ENST00000298296	MAGEC3
ENST00000483584	MAGEC3
ENST00000409007	MAGEC3
ENST00000544766	MAGEC3
ENST00000443323	MAGEC3
ENST00000374114	RBM12
ENST00000359646	RBM12
ENST00000374104	RBM12
ENST00000424458	RBM12
ENST00000431148	RBM12
ENST00000435161	RBM12
ENST00000405486	RANGAP1
ENST00000356244	RANGAP1
ENST00000455915	RANGAP1
ENST00000446258	RANGAP1
ENST00000452543	RANGAP1
ENST00000418067	RANGAP1
ENST00000422838	RANGAP1
ENST00000341191	ZNF823
ENST00000431998	ZNF823
ENST00000586121	ZNF823
ENST00000440527	ZNF823
ENST00000396825	FITM2
ENST00000561734	RPUSD1
ENST00000007264	RPUSD1
ENST00000565809	RPUSD1
ENST00000567114	RPUSD1
ENST00000569601	RPUSD1
ENST00000565377	RPUSD1
ENST00000567283	RPUSD1
ENST00000562070	RPUSD1
ENST00000565503	RPUSD1
ENST00000563560	RPUSD1
ENST00000375835	SHC3
ENST00000375831	SHC3
ENST00000304060	ZNF440
ENST00000457526	ZNF440
ENST00000427505	ZNF440
ENST00000588954	ZNF440
ENST00000587795	ZNF440
ENST00000414255	ZNF440
ENST00000262605	TTPAL
ENST00000372904	TTPAL
ENST00000372906	TTPAL
ENST00000456317	TTPAL
ENST00000461134	TTPAL
ENST00000357947	TLL2
ENST00000506028	TLL2
ENST00000469598	TLL2
ENST00000370416	HSFX1
ENST00000369484	CMC4
ENST00000369479	CMC4
ENST00000525976	TYK2
ENST00000530220	TYK2
ENST00000524462	TYK2
ENST00000525621	TYK2
ENST00000530560	TYK2
ENST00000529422	TYK2
ENST00000524470	TYK2
ENST00000527481	TYK2
ENST00000592137	TYK2
ENST00000529739	TYK2
ENST00000529412	TYK2
ENST00000534228	TYK2
ENST00000529370	TYK2
ENST00000533334	TYK2
ENST00000531620	TYK2
ENST00000525220	TYK2
ENST00000529317	TYK2
ENST00000525824	TYK2
ENST00000531836	TYK2
ENST00000530829	TYK2
ENST00000264818	TYK2
ENST00000452611	PRMT8
ENST00000382622	PRMT8
ENST00000543701	PRMT8
ENST00000261252	PRMT8
ENST00000380394	RPS6
ENST00000498815	RPS6
ENST00000380384	RPS6
ENST00000315377	RPS6
ENST00000380381	RPS6
ENST00000217999	RHOXF1
ENST00000617537	AOAH
ENST00000621510	AOAH
ENST00000617267	AOAH
ENST00000614254	AOAH
ENST00000491444	AOAH
ENST00000487014	AOAH
ENST00000495942	AOAH
ENST00000480201	AOAH
ENST00000543742	AOAH
ENST00000435386	AOAH
ENST00000414637	AOAH
ENST00000612871	AOAH
ENST00000316403	CLU
ENST00000405140	CLU
ENST00000523500	CLU
ENST00000522299	CLU
ENST00000521770	CLU
ENST00000522098	CLU
ENST00000522502	CLU
ENST00000523589	CLU
ENST00000560566	CLU
ENST00000520796	CLU
ENST00000519742	CLU
ENST00000520491	CLU
ENST00000522413	CLU
ENST00000518050	CLU
ENST00000519472	CLU
ENST00000523396	CLU
ENST00000522238	CLU
ENST00000598036	CSAG2
ENST00000638741	CSAG2
ENST00000640702	CSAG2
ENST00000535353	CSAG2
ENST00000411544	SERINC3
ENST00000255175	SERINC3
ENST00000342374	SERINC3
ENST00000468234	SERINC3
ENST00000370519	SPANXA1
ENST00000286482	MAGEA8
ENST00000345830	MAGEA8
ENST00000493910	MAGEA8
ENST00000535454	MAGEA8
ENST00000542674	MAGEA8
ENST00000224784	ACTA2
ENST00000480297	ACTA2
ENST00000458159	ACTA2
ENST00000415557	ACTA2
ENST00000488967	ACTA2
ENST00000482085	ACTA2
ENST00000441964	POMGNT2
ENST00000344697	POMGNT2
ENST00000340433	RTL4
ENST00000240687	TAS2R7
ENST00000388712	GOLM1
ENST00000388711	GOLM1
ENST00000464314	GOLM1
ENST00000257504	GOLM1
ENST00000470762	GOLM1
ENST00000472919	GOLM1
ENST00000486130	GOLM1
ENST00000466178	GOLM1
ENST00000298310	NEMF
ENST00000556691	NEMF
ENST00000556074	NEMF
ENST00000556925	NEMF
ENST00000557193	NEMF
ENST00000554275	NEMF
ENST00000555970	NEMF
ENST00000555863	NEMF
ENST00000555411	NEMF
ENST00000557380	NEMF
ENST00000553696	NEMF
ENST00000556882	NEMF
ENST00000554626	NEMF
ENST00000556672	NEMF
ENST00000554162	NEMF
ENST00000248150	GNG13
ENST00000538488	PRB3
ENST00000539835	PRB3
ENST00000381842	PRB3
ENST00000340855	IDS
ENST00000466323	IDS
ENST00000370441	IDS
ENST00000490775	IDS
ENST00000464251	IDS
ENST00000466019	IDS
ENST00000428056	IDS
ENST00000521702	IDS
ENST00000273153	CSRNP1
ENST00000514182	CSRNP1
ENST00000324607	MBOAT1
ENST00000539261	MGP
ENST00000545199	MGP
ENST00000228938	MGP
ENST00000507170	MGP
ENST00000372891	PKIG
ENST00000372892	PKIG
ENST00000372894	PKIG
ENST00000372889	PKIG
ENST00000372887	PKIG
ENST00000477390	PKIG
ENST00000372886	PKIG
ENST00000349959	PKIG
ENST00000569789	SCNN1B
ENST00000343070	SCNN1B
ENST00000307331	SCNN1B
ENST00000564275	SCNN1B
ENST00000568085	SCNN1B
ENST00000568923	SCNN1B
ENST00000566870	SCNN1B
ENST00000566441	SCNN1B
ENST00000566647	SCNN1B
ENST00000356840	MYLIP
ENST00000349606	MYLIP
ENST00000487476	NF1
ENST00000358273	NF1
ENST00000356175	NF1
ENST00000431387	NF1
ENST00000579081	NF1
ENST00000489712	NF1
ENST00000495910	NF1
ENST00000490416	NF1
ENST00000456735	NF1
ENST00000493220	NF1
ENST00000466819	NF1
ENST00000479614	NF1
ENST00000581113	NF1
ENST00000479536	NF1
ENST00000584328	NF1
ENST00000581790	NF1
ENST00000471572	NF1
ENST00000582892	NF1
ENST00000577967	NF1
ENST00000468273	NF1
ENST00000498569	NF1
ENST00000422121	NF1
ENST00000488981	NF1
ENST00000579226	MYL12A
ENST00000580353	MYL12A
ENST00000217652	MYL12A
ENST00000578611	MYL12A
ENST00000585090	MYL12A
ENST00000583449	MYL12A
ENST00000608786	MYL12A
ENST00000578562	MYL12A
ENST00000577510	MYL12A
ENST00000536605	MYL12A
ENST00000580887	MYL12A
ENST00000578038	MYL12A
ENST00000277746	NRBF2
ENST00000435510	NRBF2
ENST00000463438	CCDC174
ENST00000383794	CCDC174
ENST00000303688	CCDC174
ENST00000465759	CCDC174
ENST00000476763	CCDC174
ENST00000611584	CCDC174
ENST00000334266	TAS2R42
ENST00000480999	TRIM26
ENST00000437089	TRIM26
ENST00000454678	TRIM26
ENST00000453195	TRIM26
ENST00000416596	TRIM26
ENST00000418026	TRIM26
ENST00000434785	TRIM26
ENST00000487829	TRIM26
ENST00000372204	DYDC1
ENST00000372202	DYDC1
ENST00000454362	DYDC1
ENST00000453477	DYDC1
ENST00000421924	DYDC1
ENST00000462251	ZNF441
ENST00000409902	ZNF441
ENST00000357901	ZNF441
ENST00000359697	STYXL1
ENST00000340062	STYXL1
ENST00000430497	STYXL1
ENST00000438695	STYXL1
ENST00000431581	STYXL1
ENST00000454618	STYXL1
ENST00000451157	STYXL1
ENST00000474328	STYXL1
ENST00000460184	STYXL1
ENST00000360591	STYXL1
ENST00000248600	STYXL1
ENST00000228799	ITFG2
ENST00000644123	ITFG2
ENST00000644517	ITFG2
ENST00000543029	ITFG2
ENST00000537851	ITFG2
ENST00000540929	ITFG2
ENST00000541659	ITFG2
ENST00000535564	ITFG2
ENST00000645513	ITFG2
ENST00000537183	ITFG2
ENST00000643039	ITFG2
ENST00000534935	ITFG2
ENST00000540662	ITFG2
ENST00000538822	ITFG2
ENST00000552005	ITFG2
ENST00000537710	ITFG2
ENST00000540300	ITFG2
ENST00000545509	ITFG2
ENST00000425827	ZNF136
ENST00000439995	ZNF136
ENST00000343979	ZNF136
ENST00000652580	ZNF136
ENST00000418338	ZNF136
ENST00000464860	ZNF136
ENST00000476676	ZNF136
ENST00000317361	BID
ENST00000614949	BID
ENST00000622694	BID
ENST00000399765	BID
ENST00000494097	BID
ENST00000399767	BID
ENST00000342111	BID
ENST00000550946	BID
ENST00000551952	BID
ENST00000473439	BID
ENST00000552886	BID
ENST00000263563	PALD1
ENST00000595645	TMIGD2
ENST00000301272	TMIGD2
ENST00000600114	TMIGD2
ENST00000600349	TMIGD2
ENST00000612247	ANKRD20A3P
ENST00000611388	ANKRD20A3P
ENST00000622187	ANKRD20A3P
ENST00000613914	ANKRD20A3P
ENST00000621949	ANKRD20A3P
ENST00000661307	ANKRD20A3P
ENST00000614733	ANKRD20A3P
ENST00000613796	ANKRD20A3P
ENST00000615683	ANKRD20A3P
ENST00000610400	ANKRD20A3P
ENST00000648965	MYL12B
ENST00000237500	MYL12B
ENST00000581193	MYL12B
ENST00000400175	MYL12B
ENST00000584539	MYL12B
ENST00000309562	OR4B1
ENST00000436624	ZNF502
ENST00000296091	ZNF502
ENST00000411443	ZNF502
ENST00000449836	ZNF502
ENST00000524782	ARFGAP2
ENST00000395449	ARFGAP2
ENST00000533243	ARFGAP2
ENST00000527776	ARFGAP2
ENST00000526342	ARFGAP2
ENST00000527927	ARFGAP2
ENST00000532478	ARFGAP2
ENST00000525635	ARFGAP2
ENST00000532438	ARFGAP2
ENST00000529455	ARFGAP2
ENST00000525398	ARFGAP2
ENST00000526948	ARFGAP2
ENST00000531750	ARFGAP2
ENST00000525314	ARFGAP2
ENST00000527097	ARFGAP2
ENST00000528444	ARFGAP2
ENST00000524727	ARFGAP2
ENST00000529599	ARFGAP2
ENST00000528041	ARFGAP2
ENST00000529439	ARFGAP2
ENST00000530596	ARFGAP2
ENST00000533939	ARFGAP2
ENST00000526185	ARFGAP2
ENST00000528708	ARFGAP2
ENST00000524586	ARFGAP2
ENST00000530794	ARFGAP2
ENST00000528072	ARFGAP2
ENST00000426335	ARFGAP2
ENST00000627920	ARFGAP2
ENST00000629231	ARFGAP2
ENST00000602922	TLDC2
ENST00000217320	TLDC2
ENST00000436941	TLDC2
ENST00000370291	CSAG1
ENST00000361211	CSAG1
ENST00000370287	CSAG1
ENST00000452779	CSAG1
ENST00000553521	SRSF5
ENST00000394366	SRSF5
ENST00000554465	SRSF5
ENST00000553548	SRSF5
ENST00000553369	SRSF5
ENST00000557435	SRSF5
ENST00000557154	SRSF5
ENST00000553635	SRSF5
ENST00000556184	SRSF5
ENST00000557460	SRSF5
ENST00000556587	SRSF5
ENST00000555547	SRSF5
ENST00000556436	SRSF5
ENST00000555412	SRSF5
ENST00000555349	SRSF5
ENST00000554021	SRSF5
ENST00000556330	SRSF5
ENST00000556647	SRSF5
ENST00000554929	SRSF5
ENST00000587730	DDX39A
ENST00000324340	DDX39A
ENST00000589318	DDX39A
ENST00000588692	DDX39A
ENST00000242776	DDX39A
ENST00000592927	DDX39A
ENST00000592391	DDX39A
ENST00000588542	DDX39A
ENST00000589675	DDX39A
ENST00000593026	DDX39A
ENST00000590315	DDX39A
ENST00000590556	DDX39A
ENST00000590260	DDX39A
ENST00000586558	DDX39A
ENST00000590239	DDX39A
ENST00000586993	DDX39A
ENST00000592632	DDX39A
ENST00000593008	DDX39A
ENST00000591275	DDX39A
ENST00000590696	DDX39A
ENST00000454233	DDX39A
ENST00000426838	SETBP1
ENST00000677068	SETBP1
ENST00000649279	SETBP1
ENST00000677699	SETBP1
ENST00000678152	SETBP1
ENST00000677077	SETBP1
ENST00000677130	SETBP1
ENST00000645568	SETBP1
ENST00000287218	ZFAND3
ENST00000373391	ZFAND3
ENST00000474522	ZFAND3
ENST00000373389	ZFAND3
ENST00000469208	ZFAND3
ENST00000440482	ZFAND3
ENST00000463847	ZFAND3
ENST00000480405	CYP2C19
ENST00000371321	CYP2C19
ENST00000645461	CYP2C19
ENST00000458091	PWWP4
ENST00000255174	OSER1
ENST00000372970	OSER1
ENST00000357916	MAGEA12
ENST00000393900	MAGEA12
ENST00000393869	MAGEA12
ENST00000544848	H2AJ
ENST00000389078	H2AJ
ENST00000501744	H2AJ
ENST00000302392	TMEM42
ENST00000477126	TMEM42
ENST00000543431	DYRK4
ENST00000539701	DYRK4
ENST00000537719	DYRK4
ENST00000539309	DYRK4
ENST00000538520	DYRK4
ENST00000539490	DYRK4
ENST00000540757	DYRK4
ENST00000536157	DYRK4
ENST00000542905	DYRK4
ENST00000536645	DYRK4
ENST00000540644	DYRK4
ENST00000545571	DYRK4
ENST00000536137	DYRK4
ENST00000541024	DYRK4
ENST00000544671	DYRK4
ENST00000544050	DYRK4
ENST00000010132	DYRK4
ENST00000409413	PRR35
ENST00000434883	CT47A7
ENST00000297439	DEFB1
ENST00000372980	JPH2
ENST00000342272	JPH2
ENST00000429989	TSPAN14
ENST00000481124	TSPAN14
ENST00000372157	TSPAN14
ENST00000469149	TSPAN14
ENST00000372164	TSPAN14
ENST00000372158	TSPAN14
ENST00000341863	TSPAN14
ENST00000372156	TSPAN14
ENST00000265450	TSPAN14
ENST00000616406	TSPAN14
ENST00000648174	FAM90A16P
ENST00000670989	LDOC1
ENST00000370526	LDOC1
ENST00000460721	LDOC1
ENST00000301825	ENTPD3
ENST00000647765	ENTPD3
ENST00000439533	ENTPD3
ENST00000456402	ENTPD3
ENST00000445129	ENTPD3
ENST00000567504	SLC9A3R2
ENST00000424542	SLC9A3R2
ENST00000432365	SLC9A3R2
ENST00000563587	SLC9A3R2
ENST00000561844	SLC9A3R2
ENST00000565086	SLC9A3R2
ENST00000565855	SLC9A3R2
ENST00000566198	SLC9A3R2
ENST00000564033	SLC9A3R2
ENST00000369476	MTCP1
ENST00000482244	MTCP1
ENST00000476116	MTCP1
ENST00000362018	MTCP1
ENST00000518270	GOLGA7
ENST00000520817	GOLGA7
ENST00000523420	GOLGA7
ENST00000357743	GOLGA7
ENST00000521417	GOLGA7
ENST00000523128	GOLGA7
ENST00000405786	GOLGA7
ENST00000277141	TUT7
ENST00000375960	TUT7
ENST00000375957	TUT7
ENST00000375963	TUT7
ENST00000469004	TUT7
ENST00000375948	TUT7
ENST00000375947	TUT7
ENST00000360428	DSC3
ENST00000434452	DSC3
ENST00000584980	DSC3
ENST00000668808	SRSF6
ENST00000670741	SRSF6
ENST00000662078	SRSF6
ENST00000244020	SRSF6
ENST00000483871	SRSF6
ENST00000671022	SRSF6
ENST00000155674	HDHD5
ENST00000336737	HDHD5
ENST00000477157	HDHD5
ENST00000399852	HDHD5
ENST00000486462	HDHD5
ENST00000463033	HDHD5
ENST00000480451	HDHD5
ENST00000282869	ZNF117
ENST00000487644	ZNF117
ENST00000620222	ZNF117
ENST00000610793	ZNF117
ENST00000329342	MAGEA6
ENST00000457643	MAGEA6
ENST00000412733	MAGEA6
ENST00000616035	MAGEA6
ENST00000644971	TNXB
ENST00000647633	TNXB
ENST00000375244	TNXB
ENST00000451343	TNXB
ENST00000490077	TNXB
ENST00000498094	TNXB
ENST00000479795	TNXB
ENST00000486148	TNXB
ENST00000442721	TNXB
ENST00000613214	TNXB
ENST00000611016	TNXB
ENST00000370314	GABRA3
ENST00000535043	GABRA3
ENST00000497894	GABRA3
ENST00000417858	GABRA3
ENST00000335866	GRB10
ENST00000402578	GRB10
ENST00000401949	GRB10
ENST00000644769	GRB10
ENST00000403097	GRB10
ENST00000644879	GRB10
ENST00000406641	GRB10
ENST00000357271	GRB10
ENST00000402497	GRB10
ENST00000643299	GRB10
ENST00000407526	GRB10
ENST00000461886	GRB10
ENST00000645075	GRB10
ENST00000473696	GRB10
ENST00000482397	GRB10
ENST00000428711	GRB10
ENST00000439044	GRB10
ENST00000644716	GRB10
ENST00000465602	GRB10
ENST00000483819	GRB10
ENST00000470992	GRB10
ENST00000492265	GRB10
ENST00000467386	GRB10
ENST00000490051	GRB10
ENST00000398812	GRB10
ENST00000398810	GRB10
ENST00000647834	SGK2
ENST00000373077	SGK2
ENST00000373100	SGK2
ENST00000648083	SGK2
ENST00000648530	SGK2
ENST00000496343	SGK2
ENST00000485914	SGK2
ENST00000617268	SGK2
ENST00000423407	SGK2
ENST00000617358	SGK2
ENST00000412111	SGK2
ENST00000341458	SGK2
ENST00000426287	SGK2
ENST00000647716	SGK2
ENST00000222120	RAB3D
ENST00000589655	RAB3D
ENST00000257197	DSC1
ENST00000257198	DSC1
ENST00000412632	MAGEA11
ENST00000518694	MAGEA11
ENST00000355220	MAGEA11
ENST00000333104	MAGEA11
ENST00000266085	TIMP3
ENST00000470751	SUMF1
ENST00000448413	SUMF1
ENST00000469888	SUMF1
ENST00000484993	SUMF1
ENST00000272902	SUMF1
ENST00000383843	SUMF1
ENST00000458465	SUMF1
ENST00000405420	SUMF1
ENST00000218316	GPR50
ENST00000450207	CRELD2
ENST00000404488	CRELD2
ENST00000328268	CRELD2
ENST00000483652	CRELD2
ENST00000407217	CRELD2
ENST00000403427	CRELD2
ENST00000482956	CRELD2
ENST00000498354	CRELD2
ENST00000462253	CRELD2
ENST00000444954	CRELD2
ENST00000487969	CRELD2
ENST00000587728	ADGRE5
ENST00000358600	ADGRE5
ENST00000587535	ADGRE5
ENST00000587606	ADGRE5
ENST00000586517	ADGRE5
ENST00000591080	ADGRE5
ENST00000357355	ADGRE5
ENST00000592261	ADGRE5
ENST00000242786	ADGRE5
ENST00000591737	ADGRE5
ENST00000593028	ADGRE5
ENST00000586849	ADGRE5
ENST00000590567	ADGRE5
ENST00000587319	ADGRE5
ENST00000592341	ADGRE5
ENST00000591565	ADGRE5
ENST00000302247	DEFB4A
ENST00000305386	MGAT2
ENST00000371130	TENM1
ENST00000461429	TENM1
ENST00000422452	TENM1
ENST00000371627	TNKS2
ENST00000360689	FUT8
ENST00000394586	FUT8
ENST00000556518	FUT8
ENST00000342677	FUT8
ENST00000557164	FUT8
ENST00000549235	FUT8
ENST00000555559	FUT8
ENST00000673929	FUT8
ENST00000674118	FUT8
ENST00000553924	FUT8
ENST00000358307	FUT8
ENST00000557338	FUT8
ENST00000554610	FUT8
ENST00000556292	FUT8
ENST00000554667	FUT8
ENST00000557536	FUT8
ENST00000554765	FUT8
ENST00000517349	SMIM18
ENST00000626298	SMIM18
ENST00000257192	DSG1
ENST00000462981	DSG1
ENST00000318124	DEFB103B
ENST00000390677	TAS2R13
ENST00000356537	CCDC25
ENST00000520486	CCDC25
ENST00000520202	CCDC25
ENST00000523841	CCDC25
ENST00000519509	CCDC25
ENST00000522915	CCDC25
ENST00000521220	CCDC25
ENST00000524084	CCDC25
ENST00000519299	CCDC25
ENST00000519843	CCDC25
ENST00000517979	CCDC25
ENST00000265381	APBA1
ENST00000470082	APBA1
ENST00000628769	APBA1
ENST00000228567	SYT10
ENST00000539102	SYT10
ENST00000567656	SYT10
ENST00000415576	PSMA8
ENST00000538664	PSMA8
ENST00000343848	PSMA8
ENST00000308268	PSMA8
ENST00000612461	PSMA8
ENST00000403870	CCNJ
ENST00000265992	CCNJ
ENST00000465148	CCNJ
ENST00000591895	MGRN1
ENST00000262370	MGRN1
ENST00000536343	MGRN1
ENST00000587747	MGRN1
ENST00000399577	MGRN1
ENST00000588994	MGRN1
ENST00000586183	MGRN1
ENST00000615397	MGRN1
ENST00000590790	MGRN1
ENST00000593224	MGRN1
ENST00000587145	MGRN1
ENST00000590457	MGRN1
ENST00000588015	MGRN1
ENST00000591673	MGRN1
ENST00000592256	MGRN1
ENST00000588111	MGRN1
ENST00000585676	MGRN1
ENST00000415496	MGRN1
ENST00000319760	OR4A5
ENST00000473763	TYRP1
ENST00000459790	TYRP1
ENST00000388918	TYRP1
ENST00000381136	TYRP1
ENST00000381142	TYRP1
ENST00000470909	TYRP1
ENST00000473504	TYRP1
ENST00000373030	IFT52
ENST00000373039	IFT52
ENST00000486243	IFT52
ENST00000476986	IFT52
ENST00000467024	IFT52
ENST00000468420	IFT52
ENST00000460014	IFT52
ENST00000461012	IFT52
ENST00000471199	IFT52
ENST00000539117	OVCH1
ENST00000318184	OVCH1
ENST00000537054	OVCH1
ENST00000529191	FTH1
ENST00000529631	FTH1
ENST00000530019	FTH1
ENST00000273550	FTH1
ENST00000532829	FTH1
ENST00000534180	FTH1
ENST00000526640	FTH1
ENST00000532601	FTH1
ENST00000534719	FTH1
ENST00000533138	FTH1
ENST00000529548	FTH1
ENST00000620041	FTH1
ENST00000396863	MYBL2
ENST00000217026	MYBL2
ENST00000400556	PPP4R1
ENST00000400555	PPP4R1
ENST00000582594	PPP4R1
ENST00000285124	PPP4R1
ENST00000579609	PPP4R1
ENST00000578329	PPP4R1
ENST00000578010	PPP4R1
ENST00000584754	PPP4R1
ENST00000577667	PPP4R1
ENST00000583438	PPP4R1
ENST00000583988	PPP4R1
ENST00000578557	PPP4R1
ENST00000580583	PPP4R1
ENST00000578875	PPP4R1
ENST00000578178	PPP4R1
ENST00000579638	PPP4R1
ENST00000583903	PPP4R1
ENST00000584074	PPP4R1
ENST00000579415	PPP4R1
ENST00000581250	PPP4R1
ENST00000580745	PPP4R1
ENST00000582933	PPP4R1
ENST00000580182	PPP4R1
ENST00000582240	PPP4R1
ENST00000581835	PPP4R1
ENST00000583092	PPP4R1
ENST00000577779	PPP4R1
ENST00000580283	PPP4R1
ENST00000577393	PPP4R1
ENST00000253699	RBSN
ENST00000476527	RBSN
ENST00000426541	RBSN
ENST00000483098	RBSN
ENST00000449964	RBSN
ENST00000463214	RBSN
ENST00000441057	RBSN
ENST00000449050	RBSN
ENST00000507357	RBSN
ENST00000479762	ZNF491
ENST00000323169	ZNF491
ENST00000450087	ZNF491
ENST00000492230	ZNF491
ENST00000544915	ARNTL2
ENST00000395901	ARNTL2
ENST00000546179	ARNTL2
ENST00000311001	ARNTL2
ENST00000261178	ARNTL2
ENST00000266503	ARNTL2
ENST00000457040	ARNTL2
ENST00000539558	ARNTL2
ENST00000542388	ARNTL2
ENST00000370357	PASD1
ENST00000464219	PASD1
ENST00000341700	GNA14
ENST00000464095	GNA14
ENST00000641666	OR7C1
ENST00000642030	OR7C1
ENST00000642000	OR7C1
ENST00000601611	OR7C1
ENST00000248073	OR7C1
ENST00000672931	OR7C1
ENST00000373005	GTSF1L
ENST00000373003	GTSF1L
ENST00000342784	SYDE1
ENST00000597977	SYDE1
ENST00000600440	SYDE1
ENST00000600252	SYDE1
ENST00000602203	SYDE1
ENST00000376971	CST9
ENST00000488164	ZFAND5
ENST00000376962	ZFAND5
ENST00000376960	ZFAND5
ENST00000343431	ZFAND5
ENST00000471197	ZFAND5
ENST00000376956	ZFAND5
ENST00000487330	ZFAND5
ENST00000237937	ZFAND5
ENST00000371927	STAMBPL1
ENST00000461650	STAMBPL1
ENST00000371926	STAMBPL1
ENST00000468698	STAMBPL1
ENST00000371924	STAMBPL1
ENST00000371922	STAMBPL1
ENST00000371657	UBE2V1
ENST00000396059	UBE2V1
ENST00000371674	UBE2V1
ENST00000340309	UBE2V1
ENST00000415862	UBE2V1
ENST00000371677	UBE2V1
ENST00000483534	UBE2V1
ENST00000492371	UBE2V1
ENST00000486653	UBE2V1
ENST00000490555	UBE2V1
ENST00000493090	UBE2V1
ENST00000467839	UBE2V1
ENST00000472923	UBE2V1
ENST00000432266	UBE2V1
ENST00000470565	UBE2V1
ENST00000490289	UBE2V1
ENST00000461960	UBE2V1
ENST00000462217	UBE2V1
ENST00000473860	UBE2V1
ENST00000468926	UBE2V1
ENST00000625172	UBE2V1
ENST00000557021	UBE2V1
ENST00000617119	UBE2V1
ENST00000420027	UBE2V1
ENST00000192788	UHRF1BP1
ENST00000452449	UHRF1BP1
ENST00000370910	IGSF1
ENST00000361420	IGSF1
ENST00000370903	IGSF1
ENST00000370904	IGSF1
ENST00000652189	IGSF1
ENST00000651556	IGSF1
ENST00000651402	IGSF1
ENST00000651526	IGSF1
ENST00000650945	IGSF1
ENST00000650730	IGSF1
ENST00000467244	IGSF1
ENST00000651212	IGSF1
ENST00000469836	IGSF1
ENST00000370900	IGSF1
ENST00000370901	IGSF1
ENST00000652004	IGSF1
ENST00000651744	IGSF1
ENST00000555815	ATP10A
ENST00000356865	ATP10A
ENST00000673805	ATP10A
ENST00000674021	ATP10A
ENST00000673680	ATP10A
ENST00000555450	ATP10A
ENST00000674138	ATP10A
ENST00000555756	ATP10A
ENST00000620538	ATP10A
ENST00000673676	ATP10A
ENST00000673763	ATP10A
ENST00000673849	ATP10A
ENST00000673747	ATP10A
ENST00000673898	ATP10A
ENST00000673716	ATP10A
ENST00000673679	ATP10A
ENST00000553577	ATP10A
ENST00000389967	ATP10A
ENST00000619904	ATP10A
ENST00000591200	ANGPTL8
ENST00000252453	ANGPTL8
ENST00000587543	ANGPTL8
ENST00000616433	ANGPTL8
ENST00000394818	INCENP
ENST00000533896	INCENP
ENST00000278849	INCENP
ENST00000528037	INCENP
